,entity_type,n_possible_dependents,possible_dependents,raw_sentence,sentence_position,sentence_root,text_value
50,GPE,24,"PERSON:STEVEN, PERSON:HAMMER, PERSON:ESQUIRE\n\nSCOTT, PERSON:P., PERSON:SCHLESINGER, PERSON:ESQUIRE, PERSON:JONATHAN, PERSON:R., PERSON:GDANSKI, GPE:ESQUIRE, GPE:BRITTANY, PERSON:ESQUIRE\n\nOn, ORG:R.J., ORG:Reynolds:\n\nKING, ORG:&, ORG:SPALDING, ORG:LLP, CARDINAL:100, LOC:North, LOC:Tryon, LOC:Street, GPE:Charlotte, GPE:North, GPE:Carolina","BY:  STEVEN HAMMER, ESQUIRE\n\nSCOTT P. SCHLESINGER, ESQUIRE JONATHAN R. GDANSKI, ESQUIRE BRITTANY CHAMBERS, ESQUIRE\n\nOn behalf of Defendant, R.J. Reynolds:\n\nKING & SPALDING, LLP 100 North Tryon Street, Suite 3900 Charlotte, North Carolina  ",177,BY,ESQUIRE BRITTANY
51,PERSON,24,"PERSON:STEVEN, PERSON:HAMMER, PERSON:ESQUIRE\n\nSCOTT, PERSON:P., PERSON:SCHLESINGER, PERSON:ESQUIRE, PERSON:JONATHAN, PERSON:R., PERSON:GDANSKI, GPE:ESQUIRE, GPE:BRITTANY, PERSON:ESQUIRE\n\nOn, ORG:R.J., ORG:Reynolds:\n\nKING, ORG:&, ORG:SPALDING, ORG:LLP, CARDINAL:100, LOC:North, LOC:Tryon, LOC:Street, GPE:Charlotte, GPE:North, GPE:Carolina","BY:  STEVEN HAMMER, ESQUIRE\n\nSCOTT P. SCHLESINGER, ESQUIRE JONATHAN R. GDANSKI, ESQUIRE BRITTANY CHAMBERS, ESQUIRE\n\nOn behalf of Defendant, R.J. Reynolds:\n\nKING & SPALDING, LLP 100 North Tryon Street, Suite 3900 Charlotte, North Carolina  ",177,BY,ESQUIRE\n\nOn
52,ORG,24,"PERSON:STEVEN, PERSON:HAMMER, PERSON:ESQUIRE\n\nSCOTT, PERSON:P., PERSON:SCHLESINGER, PERSON:ESQUIRE, PERSON:JONATHAN, PERSON:R., PERSON:GDANSKI, GPE:ESQUIRE, GPE:BRITTANY, PERSON:ESQUIRE\n\nOn, ORG:R.J., ORG:Reynolds:\n\nKING, ORG:&, ORG:SPALDING, ORG:LLP, CARDINAL:100, LOC:North, LOC:Tryon, LOC:Street, GPE:Charlotte, GPE:North, GPE:Carolina","BY:  STEVEN HAMMER, ESQUIRE\n\nSCOTT P. SCHLESINGER, ESQUIRE JONATHAN R. GDANSKI, ESQUIRE BRITTANY CHAMBERS, ESQUIRE\n\nOn behalf of Defendant, R.J. Reynolds:\n\nKING & SPALDING, LLP 100 North Tryon Street, Suite 3900 Charlotte, North Carolina  ",177,BY,R.J. Reynolds:\n\nKING & SPALDING
53,ORG,24,"PERSON:STEVEN, PERSON:HAMMER, PERSON:ESQUIRE\n\nSCOTT, PERSON:P., PERSON:SCHLESINGER, PERSON:ESQUIRE, PERSON:JONATHAN, PERSON:R., PERSON:GDANSKI, GPE:ESQUIRE, GPE:BRITTANY, PERSON:ESQUIRE\n\nOn, ORG:R.J., ORG:Reynolds:\n\nKING, ORG:&, ORG:SPALDING, ORG:LLP, CARDINAL:100, LOC:North, LOC:Tryon, LOC:Street, GPE:Charlotte, GPE:North, GPE:Carolina","BY:  STEVEN HAMMER, ESQUIRE\n\nSCOTT P. SCHLESINGER, ESQUIRE JONATHAN R. GDANSKI, ESQUIRE BRITTANY CHAMBERS, ESQUIRE\n\nOn behalf of Defendant, R.J. Reynolds:\n\nKING & SPALDING, LLP 100 North Tryon Street, Suite 3900 Charlotte, North Carolina  ",177,BY,LLP
54,CARDINAL,24,"PERSON:STEVEN, PERSON:HAMMER, PERSON:ESQUIRE\n\nSCOTT, PERSON:P., PERSON:SCHLESINGER, PERSON:ESQUIRE, PERSON:JONATHAN, PERSON:R., PERSON:GDANSKI, GPE:ESQUIRE, GPE:BRITTANY, PERSON:ESQUIRE\n\nOn, ORG:R.J., ORG:Reynolds:\n\nKING, ORG:&, ORG:SPALDING, ORG:LLP, CARDINAL:100, LOC:North, LOC:Tryon, LOC:Street, GPE:Charlotte, GPE:North, GPE:Carolina","BY:  STEVEN HAMMER, ESQUIRE\n\nSCOTT P. SCHLESINGER, ESQUIRE JONATHAN R. GDANSKI, ESQUIRE BRITTANY CHAMBERS, ESQUIRE\n\nOn behalf of Defendant, R.J. Reynolds:\n\nKING & SPALDING, LLP 100 North Tryon Street, Suite 3900 Charlotte, North Carolina  ",177,BY,100
55,LOC,24,"PERSON:STEVEN, PERSON:HAMMER, PERSON:ESQUIRE\n\nSCOTT, PERSON:P., PERSON:SCHLESINGER, PERSON:ESQUIRE, PERSON:JONATHAN, PERSON:R., PERSON:GDANSKI, GPE:ESQUIRE, GPE:BRITTANY, PERSON:ESQUIRE\n\nOn, ORG:R.J., ORG:Reynolds:\n\nKING, ORG:&, ORG:SPALDING, ORG:LLP, CARDINAL:100, LOC:North, LOC:Tryon, LOC:Street, GPE:Charlotte, GPE:North, GPE:Carolina","BY:  STEVEN HAMMER, ESQUIRE\n\nSCOTT P. SCHLESINGER, ESQUIRE JONATHAN R. GDANSKI, ESQUIRE BRITTANY CHAMBERS, ESQUIRE\n\nOn behalf of Defendant, R.J. Reynolds:\n\nKING & SPALDING, LLP 100 North Tryon Street, Suite 3900 Charlotte, North Carolina  ",177,BY,North Tryon Street
56,GPE,24,"PERSON:STEVEN, PERSON:HAMMER, PERSON:ESQUIRE\n\nSCOTT, PERSON:P., PERSON:SCHLESINGER, PERSON:ESQUIRE, PERSON:JONATHAN, PERSON:R., PERSON:GDANSKI, GPE:ESQUIRE, GPE:BRITTANY, PERSON:ESQUIRE\n\nOn, ORG:R.J., ORG:Reynolds:\n\nKING, ORG:&, ORG:SPALDING, ORG:LLP, CARDINAL:100, LOC:North, LOC:Tryon, LOC:Street, GPE:Charlotte, GPE:North, GPE:Carolina","BY:  STEVEN HAMMER, ESQUIRE\n\nSCOTT P. SCHLESINGER, ESQUIRE JONATHAN R. GDANSKI, ESQUIRE BRITTANY CHAMBERS, ESQUIRE\n\nOn behalf of Defendant, R.J. Reynolds:\n\nKING & SPALDING, LLP 100 North Tryon Street, Suite 3900 Charlotte, North Carolina  ",177,BY,Charlotte
57,GPE,24,"PERSON:STEVEN, PERSON:HAMMER, PERSON:ESQUIRE\n\nSCOTT, PERSON:P., PERSON:SCHLESINGER, PERSON:ESQUIRE, PERSON:JONATHAN, PERSON:R., PERSON:GDANSKI, GPE:ESQUIRE, GPE:BRITTANY, PERSON:ESQUIRE\n\nOn, ORG:R.J., ORG:Reynolds:\n\nKING, ORG:&, ORG:SPALDING, ORG:LLP, CARDINAL:100, LOC:North, LOC:Tryon, LOC:Street, GPE:Charlotte, GPE:North, GPE:Carolina","BY:  STEVEN HAMMER, ESQUIRE\n\nSCOTT P. SCHLESINGER, ESQUIRE JONATHAN R. GDANSKI, ESQUIRE BRITTANY CHAMBERS, ESQUIRE\n\nOn behalf of Defendant, R.J. Reynolds:\n\nKING & SPALDING, LLP 100 North Tryon Street, Suite 3900 Charlotte, North Carolina  ",177,BY,North Carolina
58,DATE,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,28202
59,PERSON,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY, JEFFREY L. FURR
60,ORG,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,SPALDING
61,ORG,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,LLP
62,CARDINAL,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,1180
63,FAC,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,Peachtree Street
64,GPE,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,NE Atlanta
65,GPE,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,Georgia
66,CARDINAL,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,30309-3521
67,PHONE_NUMBER,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,309-3521
68,PHONE_NUMBER,15,"DATE:28202, PERSON:JEFFREY, PERSON:L., PERSON:FURR, ORG:SPALDING, ORG:LLP, CARDINAL:1180, FAC:Peachtree, FAC:Street, GPE:NE, GPE:Atlanta, GPE:Georgia, CARDINAL:30309, CARDINAL:-, CARDINAL:3521","28202 BY:  JEFFREY L. FURR, ESQUIRE\n\nKING & SPALDING, LLP 1180 Peachtree Street, NE Atlanta, Georgia  30309-3521",219,BY,309 3521
69,ORG,10,"ORG:NATHAN, ORG:GUEST, PERSON:ESQUIRE\n\nKATHRYN, PERSON:S., PERSON:LEHMAN, ORG:SPALDING, GPE:Pennsylvania, ORG:NW, GPE:200\n\nWashington, GPE:D.C.","BY:  NATHAN GUEST, ESQUIRE\n\nKATHRYN S. LEHMAN, ESQUIRE\n\nKING & SPALDING, LLP\n\n1700 Pennsylvania Avenue, NW, Suite 200\n\nWashington D.C.  20006",244,BY,NATHAN GUEST
70,PERSON,10,"ORG:NATHAN, ORG:GUEST, PERSON:ESQUIRE\n\nKATHRYN, PERSON:S., PERSON:LEHMAN, ORG:SPALDING, GPE:Pennsylvania, ORG:NW, GPE:200\n\nWashington, GPE:D.C.","BY:  NATHAN GUEST, ESQUIRE\n\nKATHRYN S. LEHMAN, ESQUIRE\n\nKING & SPALDING, LLP\n\n1700 Pennsylvania Avenue, NW, Suite 200\n\nWashington D.C.  20006",244,BY,ESQUIRE\n\nKATHRYN S. LEHMAN
71,ORG,10,"ORG:NATHAN, ORG:GUEST, PERSON:ESQUIRE\n\nKATHRYN, PERSON:S., PERSON:LEHMAN, ORG:SPALDING, GPE:Pennsylvania, ORG:NW, GPE:200\n\nWashington, GPE:D.C.","BY:  NATHAN GUEST, ESQUIRE\n\nKATHRYN S. LEHMAN, ESQUIRE\n\nKING & SPALDING, LLP\n\n1700 Pennsylvania Avenue, NW, Suite 200\n\nWashington D.C.  20006",244,BY,SPALDING
72,GPE,10,"ORG:NATHAN, ORG:GUEST, PERSON:ESQUIRE\n\nKATHRYN, PERSON:S., PERSON:LEHMAN, ORG:SPALDING, GPE:Pennsylvania, ORG:NW, GPE:200\n\nWashington, GPE:D.C.","BY:  NATHAN GUEST, ESQUIRE\n\nKATHRYN S. LEHMAN, ESQUIRE\n\nKING & SPALDING, LLP\n\n1700 Pennsylvania Avenue, NW, Suite 200\n\nWashington D.C.  20006",244,BY,Pennsylvania
73,ORG,10,"ORG:NATHAN, ORG:GUEST, PERSON:ESQUIRE\n\nKATHRYN, PERSON:S., PERSON:LEHMAN, ORG:SPALDING, GPE:Pennsylvania, ORG:NW, GPE:200\n\nWashington, GPE:D.C.","BY:  NATHAN GUEST, ESQUIRE\n\nKATHRYN S. LEHMAN, ESQUIRE\n\nKING & SPALDING, LLP\n\n1700 Pennsylvania Avenue, NW, Suite 200\n\nWashington D.C.  20006",244,BY,NW
74,GPE,10,"ORG:NATHAN, ORG:GUEST, PERSON:ESQUIRE\n\nKATHRYN, PERSON:S., PERSON:LEHMAN, ORG:SPALDING, GPE:Pennsylvania, ORG:NW, GPE:200\n\nWashington, GPE:D.C.","BY:  NATHAN GUEST, ESQUIRE\n\nKATHRYN S. LEHMAN, ESQUIRE\n\nKING & SPALDING, LLP\n\n1700 Pennsylvania Avenue, NW, Suite 200\n\nWashington D.C.  20006",244,BY,200\n\nWashington D.C.
75,PERSON,15,"PERSON:SCOTT, PERSON:M., PERSON:EDSON, PERSON:ESQUIRE\n\nOn, ORG:Philip, ORG:Morris, ORG:SCHILLER, ORG:&, ORG:FLEXNER, FAC:LLP\n\n100, FAC:Southeast, FAC:Second, FAC:Street, GPE:Florida, CARDINAL:33131\n\nBY","-4707\n\nBY:  SCOTT M. EDSON, ESQUIRE\n\nOn behalf of Defendant, Philip Morris USA:\n\nBOIES SCHILLER & FLEXNER, LLP\n\n100 Southeast Second Street, Suite 2800\n\nMiami, Florida  33131\n\nBY:  ",269,ESQUIRE\n\nOn,SCOTT M. EDSON
76,PERSON,15,"PERSON:SCOTT, PERSON:M., PERSON:EDSON, PERSON:ESQUIRE\n\nOn, ORG:Philip, ORG:Morris, ORG:SCHILLER, ORG:&, ORG:FLEXNER, FAC:LLP\n\n100, FAC:Southeast, FAC:Second, FAC:Street, GPE:Florida, CARDINAL:33131\n\nBY","-4707\n\nBY:  SCOTT M. EDSON, ESQUIRE\n\nOn behalf of Defendant, Philip Morris USA:\n\nBOIES SCHILLER & FLEXNER, LLP\n\n100 Southeast Second Street, Suite 2800\n\nMiami, Florida  33131\n\nBY:  ",269,ESQUIRE\n\nOn,ESQUIRE\n\nOn
77,ORG,15,"PERSON:SCOTT, PERSON:M., PERSON:EDSON, PERSON:ESQUIRE\n\nOn, ORG:Philip, ORG:Morris, ORG:SCHILLER, ORG:&, ORG:FLEXNER, FAC:LLP\n\n100, FAC:Southeast, FAC:Second, FAC:Street, GPE:Florida, CARDINAL:33131\n\nBY","-4707\n\nBY:  SCOTT M. EDSON, ESQUIRE\n\nOn behalf of Defendant, Philip Morris USA:\n\nBOIES SCHILLER & FLEXNER, LLP\n\n100 Southeast Second Street, Suite 2800\n\nMiami, Florida  33131\n\nBY:  ",269,ESQUIRE\n\nOn,Philip Morris
78,ORG,15,"PERSON:SCOTT, PERSON:M., PERSON:EDSON, PERSON:ESQUIRE\n\nOn, ORG:Philip, ORG:Morris, ORG:SCHILLER, ORG:&, ORG:FLEXNER, FAC:LLP\n\n100, FAC:Southeast, FAC:Second, FAC:Street, GPE:Florida, CARDINAL:33131\n\nBY","-4707\n\nBY:  SCOTT M. EDSON, ESQUIRE\n\nOn behalf of Defendant, Philip Morris USA:\n\nBOIES SCHILLER & FLEXNER, LLP\n\n100 Southeast Second Street, Suite 2800\n\nMiami, Florida  33131\n\nBY:  ",269,ESQUIRE\n\nOn,SCHILLER & FLEXNER
79,FAC,15,"PERSON:SCOTT, PERSON:M., PERSON:EDSON, PERSON:ESQUIRE\n\nOn, ORG:Philip, ORG:Morris, ORG:SCHILLER, ORG:&, ORG:FLEXNER, FAC:LLP\n\n100, FAC:Southeast, FAC:Second, FAC:Street, GPE:Florida, CARDINAL:33131\n\nBY","-4707\n\nBY:  SCOTT M. EDSON, ESQUIRE\n\nOn behalf of Defendant, Philip Morris USA:\n\nBOIES SCHILLER & FLEXNER, LLP\n\n100 Southeast Second Street, Suite 2800\n\nMiami, Florida  33131\n\nBY:  ",269,ESQUIRE\n\nOn,LLP\n\n100 Southeast Second Street
80,GPE,15,"PERSON:SCOTT, PERSON:M., PERSON:EDSON, PERSON:ESQUIRE\n\nOn, ORG:Philip, ORG:Morris, ORG:SCHILLER, ORG:&, ORG:FLEXNER, FAC:LLP\n\n100, FAC:Southeast, FAC:Second, FAC:Street, GPE:Florida, CARDINAL:33131\n\nBY","-4707\n\nBY:  SCOTT M. EDSON, ESQUIRE\n\nOn behalf of Defendant, Philip Morris USA:\n\nBOIES SCHILLER & FLEXNER, LLP\n\n100 Southeast Second Street, Suite 2800\n\nMiami, Florida  33131\n\nBY:  ",269,ESQUIRE\n\nOn,Florida
81,CARDINAL,15,"PERSON:SCOTT, PERSON:M., PERSON:EDSON, PERSON:ESQUIRE\n\nOn, ORG:Philip, ORG:Morris, ORG:SCHILLER, ORG:&, ORG:FLEXNER, FAC:LLP\n\n100, FAC:Southeast, FAC:Second, FAC:Street, GPE:Florida, CARDINAL:33131\n\nBY","-4707\n\nBY:  SCOTT M. EDSON, ESQUIRE\n\nOn behalf of Defendant, Philip Morris USA:\n\nBOIES SCHILLER & FLEXNER, LLP\n\n100 Southeast Second Street, Suite 2800\n\nMiami, Florida  33131\n\nBY:  ",269,ESQUIRE\n\nOn,33131\n\nBY
82,PERSON,38,"PERSON:ANDREW, PERSON:BRENNER, ORG:ESQUIRE\n\nAPPEARANCES, DATE:next, DATE:page.\n\nElectronically, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1, QUANTITY:-419c-8d7b-404753ca232b\x0c\npgNbr=2\n1, PERSON:CONTINUED\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nOn, ORG:Liggett, ORG:Group, ORG:LLC, ORG:Vector, ORG:Group, ORG:Ltd., PERSON:Inc.\n\nKASOWITZ, PERSON:BENSON, ORG:TORRES, ORG:&, ORG:FRIEDMAN, ORG:LLP, CARDINAL:1441, FAC:Brickell, FAC:Avenue, ORG:Suite, ORG:1420, ORG:Miami, GPE:Florida","ANDREW BRENNER, ESQUIRE\n\nAPPEARANCES CONTINUED on next page.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=2\n1 APPEARANCES CONTINUED\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nOn behalf of Defendants, Liggett Group, LLC, and Vector Group Ltd., Inc.\n\nKASOWITZ, BENSON, TORRES & FRIEDMAN, LLP 1441 Brickell Avenue, Suite 1420 Miami, Florida  ",302,BRENNER,ANDREW BRENNER
83,ORG,38,"PERSON:ANDREW, PERSON:BRENNER, ORG:ESQUIRE\n\nAPPEARANCES, DATE:next, DATE:page.\n\nElectronically, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1, QUANTITY:-419c-8d7b-404753ca232b\x0c\npgNbr=2\n1, PERSON:CONTINUED\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nOn, ORG:Liggett, ORG:Group, ORG:LLC, ORG:Vector, ORG:Group, ORG:Ltd., PERSON:Inc.\n\nKASOWITZ, PERSON:BENSON, ORG:TORRES, ORG:&, ORG:FRIEDMAN, ORG:LLP, CARDINAL:1441, FAC:Brickell, FAC:Avenue, ORG:Suite, ORG:1420, ORG:Miami, GPE:Florida","ANDREW BRENNER, ESQUIRE\n\nAPPEARANCES CONTINUED on next page.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=2\n1 APPEARANCES CONTINUED\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nOn behalf of Defendants, Liggett Group, LLC, and Vector Group Ltd., Inc.\n\nKASOWITZ, BENSON, TORRES & FRIEDMAN, LLP 1441 Brickell Avenue, Suite 1420 Miami, Florida  ",302,BRENNER,ESQUIRE\n\nAPPEARANCES
84,DATE,38,"PERSON:ANDREW, PERSON:BRENNER, ORG:ESQUIRE\n\nAPPEARANCES, DATE:next, DATE:page.\n\nElectronically, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1, QUANTITY:-419c-8d7b-404753ca232b\x0c\npgNbr=2\n1, PERSON:CONTINUED\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nOn, ORG:Liggett, ORG:Group, ORG:LLC, ORG:Vector, ORG:Group, ORG:Ltd., PERSON:Inc.\n\nKASOWITZ, PERSON:BENSON, ORG:TORRES, ORG:&, ORG:FRIEDMAN, ORG:LLP, CARDINAL:1441, FAC:Brickell, FAC:Avenue, ORG:Suite, ORG:1420, ORG:Miami, GPE:Florida","ANDREW BRENNER, ESQUIRE\n\nAPPEARANCES CONTINUED on next page.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=2\n1 APPEARANCES CONTINUED\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nOn behalf of Defendants, Liggett Group, LLC, and Vector Group Ltd., Inc.\n\nKASOWITZ, BENSON, TORRES & FRIEDMAN, LLP 1441 Brickell Avenue, Suite 1420 Miami, Florida  ",302,BRENNER,next page.\n\nElectronically
85,PERSON,38,"PERSON:ANDREW, PERSON:BRENNER, ORG:ESQUIRE\n\nAPPEARANCES, DATE:next, DATE:page.\n\nElectronically, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1, QUANTITY:-419c-8d7b-404753ca232b\x0c\npgNbr=2\n1, PERSON:CONTINUED\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nOn, ORG:Liggett, ORG:Group, ORG:LLC, ORG:Vector, ORG:Group, ORG:Ltd., PERSON:Inc.\n\nKASOWITZ, PERSON:BENSON, ORG:TORRES, ORG:&, ORG:FRIEDMAN, ORG:LLP, CARDINAL:1441, FAC:Brickell, FAC:Avenue, ORG:Suite, ORG:1420, ORG:Miami, GPE:Florida","ANDREW BRENNER, ESQUIRE\n\nAPPEARANCES CONTINUED on next page.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=2\n1 APPEARANCES CONTINUED\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nOn behalf of Defendants, Liggett Group, LLC, and Vector Group Ltd., Inc.\n\nKASOWITZ, BENSON, TORRES & FRIEDMAN, LLP 1441 Brickell Avenue, Suite 1420 Miami, Florida  ",302,BRENNER,Janette Moreno
